Frequency (Hz)	Level (dB)
2047.851562	-53.125828
2048.828125	-53.233788
2049.804688	-54.296402
2050.781250	-52.709076
2051.757812	-53.047165
2052.734375	-52.913391
2053.710938	-52.887608
2054.687500	-54.115379
2055.664062	-54.010220
2056.640625	-51.378551
2057.617188	-52.577385
2058.593750	-53.496689
2059.570312	-53.631489
2060.546875	-53.541485
2061.523438	-53.218666
2062.500000	-52.245590
2063.476562	-54.401112
2064.453125	-54.407749
2065.429688	-53.939411
2066.406250	-54.684399
2067.382812	-53.818302
2068.359375	-53.740845
2069.335938	-53.282635
2070.312500	-54.298996
2071.289062	-54.010490
2072.265625	-53.754391
2073.242188	-52.512234
2074.218750	-53.865257
2075.195312	-53.475380
2076.171875	-53.228230
2077.148438	-55.701374
2078.125000	-53.639687
2079.101562	-54.983463
2080.078125	-54.245331
2081.054688	-54.911522
2082.031250	-53.290264
2083.007812	-54.320171
2083.984375	-53.140598
2084.960938	-53.880943
2085.937500	-54.786152
2086.914062	-54.260475
2087.890625	-53.769688
2088.867188	-53.424984
2089.843750	-53.876114
2090.820312	-53.102310
2091.796875	-53.109837
2092.773438	-53.253918
2093.750000	-54.262794
2094.726562	-54.691662
2095.703125	-54.260262
2096.679688	-54.038750
2097.656250	-54.570065
2098.632812	-53.143879
2099.609375	-53.198425
2100.585938	-54.672112
2101.562500	-54.026958
2102.539062	-53.065018
2103.515625	-53.647808
2104.492188	-53.297089
2105.468750	-53.142349
2106.445312	-54.603775
2107.421875	-54.467941
2108.398438	-53.894829
2109.375000	-53.565945
2110.351562	-53.799656
2111.328125	-54.406631
2112.304688	-53.554863
2113.281250	-53.931034
2114.257812	-54.298862
2115.234375	-53.508751
2116.210938	-52.761463
2117.187500	-55.072269
2118.164062	-53.927189
2119.140625	-52.359901
2120.117188	-54.238785
2121.093750	-52.660629
2122.070312	-53.968670
2123.046875	-53.635551
2124.023438	-52.354542
2125.000000	-53.362534
2125.976562	-52.532726
2126.953125	-54.801338
2127.929688	-54.158524
2128.906250	-52.444725
2129.882812	-54.229519
2130.859375	-54.597019
2131.835938	-53.641445
2132.812500	-53.505936
2133.789062	-54.555496
2134.765625	-53.988842
2135.742188	-52.298889
2136.718750	-53.577316
2137.695312	-53.420910
2138.671875	-53.510414
2139.648438	-55.087639
2140.625000	-54.190075
2141.601562	-54.200600
2142.578125	-53.617825
2143.554688	-53.693581
2144.531250	-54.104984
2145.507812	-53.829716
2146.484375	-52.371273
2147.460938	-52.957851
2148.437500	-52.810085
2149.414062	-53.058903
2150.390625	-51.778290
2151.367188	-53.469593
2152.343750	-53.666565
2153.320312	-52.480644
2154.296875	-54.528381
2155.273438	-52.609955
2156.250000	-52.497326
2157.226562	-52.693413
2158.203125	-52.734127
2159.179688	-53.997471
2160.156250	-54.034203
2161.132812	-54.112019
2162.109375	-51.897842
2163.085938	-52.710926
2164.062500	-51.712357
2165.039062	-52.277756
2166.015625	-53.159966
2166.992188	-52.317047
2167.968750	-52.515331
2168.945312	-52.033577
2169.921875	-51.328247
2170.898438	-52.660801
2171.875000	-51.976593
2172.851562	-51.792816
2173.828125	-50.638683
2174.804688	-52.548645
2175.781250	-53.515106
2176.757812	-52.617477
2177.734375	-51.493229
2178.710938	-53.397884
2179.687500	-52.588352
2180.664062	-53.777660
2181.640625	-52.271641
2182.617188	-51.988571
2183.593750	-51.331409
2184.570312	-51.323532
2185.546875	-51.619648
2186.523438	-52.321133
2187.500000	-52.758583
2188.476562	-51.009460
2189.453125	-50.561409
2190.429688	-52.911266
2191.406250	-52.386929
2192.382812	-51.640079
2193.359375	-50.933510
2194.335938	-52.395077
2195.312500	-52.145336
2196.289062	-51.056133
2197.265625	-50.992958
2198.242188	-50.791447
2199.218750	-50.004551
2200.195312	-51.406944
2201.171875	-50.459988
2202.148438	-51.095783
2203.125000	-51.230198
2204.101562	-50.596104
2205.078125	-50.498104
2206.054688	-50.722935
2207.031250	-51.686275
2208.007812	-51.302982
2208.984375	-50.263424
2209.960938	-50.100060
2210.937500	-50.700489
2211.914062	-50.842411
2212.890625	-50.254951
2213.867188	-49.987827
2214.843750	-50.538860
2215.820312	-49.953415
2216.796875	-49.739437
2217.773438	-49.884647
2218.750000	-49.799541
2219.726562	-49.617966
2220.703125	-49.733833
2221.679688	-50.468540
2222.656250	-49.278313
2223.632812	-48.859241
2224.609375	-50.370697
2225.585938	-50.667805
2226.562500	-48.817883
2227.539062	-49.718067
2228.515625	-49.609222
2229.492188	-49.377914
2230.468750	-49.569027
2231.445312	-50.770771
2232.421875	-49.853855
2233.398438	-49.013233
2234.375000	-49.987309
2235.351562	-49.941620
2236.328125	-50.357262
2237.304688	-48.817211
2238.281250	-48.944977
2239.257812	-49.202297
2240.234375	-49.563026
2241.210938	-49.406734
2242.187500	-50.269955
2243.164062	-48.550571
2244.140625	-49.402493
2245.117188	-49.730709
2246.093750	-49.883797
2247.070312	-48.515217
2248.046875	-49.777664
2249.023438	-49.493031
2250.000000	-48.666206
2250.976562	-47.814102
2251.953125	-48.599899
2252.929688	-50.169392
2253.906250	-48.826702
2254.882812	-49.926331
2255.859375	-48.409153
2256.835938	-48.778515
2257.812500	-49.743492
2258.789062	-49.930565
2259.765625	-49.084423
2260.742188	-49.825684
2261.718750	-48.534988
2262.695312	-49.192268
2263.671875	-49.522762
2264.648438	-48.451252
2265.625000	-48.028244
2266.601562	-49.245594
2267.578125	-48.439011
2268.554688	-48.991528
2269.531250	-48.184025
2270.507812	-48.913601
2271.484375	-49.423527
2272.460938	-48.505226
2273.437500	-49.151112
2274.414062	-49.175083
2275.390625	-49.549500
2276.367188	-49.332150
2277.343750	-49.766640
2278.320312	-48.854836
2279.296875	-48.515797
2280.273438	-49.516617
2281.250000	-50.672264
2282.226562	-50.445477
2283.203125	-49.471622
2284.179688	-49.316635
2285.156250	-51.844799
2286.132812	-49.254799
2287.109375	-49.698635
2288.085938	-49.509945
2289.062500	-49.702301
2290.039062	-50.085159
2291.015625	-49.949020
2291.992188	-48.688828
2292.968750	-49.307640
2293.945312	-49.659168
2294.921875	-50.609943
2295.898438	-50.475101
2296.875000	-50.583397
2297.851562	-49.269608
2298.828125	-51.178570
2299.804688	-50.292496
2300.781250	-50.122181
2301.757812	-49.825645
2302.734375	-49.710636
2303.710938	-50.216770
2304.687500	-49.607197
2305.664062	-51.603207
2306.640625	-51.162807
2307.617188	-50.845364
2308.593750	-50.386688
2309.570312	-50.748638
2310.546875	-49.270233
2311.523438	-51.123661
2312.500000	-50.637146
2313.476562	-51.197735
2314.453125	-51.008995
2315.429688	-50.881527
2316.406250	-50.287487
2317.382812	-51.939682
2318.359375	-52.856495
2319.335938	-51.221161
2320.312500	-51.239758
2321.289062	-51.156242
2322.265625	-50.826382
2323.242188	-51.719608
2324.218750	-50.983036
2325.195312	-52.321018
2326.171875	-51.650433
2327.148438	-51.142689
2328.125000	-50.244442
2329.101562	-52.089046
2330.078125	-51.161278
2331.054688	-50.634602
2332.031250	-50.984070
2333.007812	-52.430923
2333.984375	-51.776695
2334.960938	-52.556004
2335.937500	-52.325283
2336.914062	-53.276024
2337.890625	-52.779045
2338.867188	-51.608093
2339.843750	-51.407333
2340.820312	-52.178013
2341.796875	-52.482365
2342.773438	-52.542625
2343.750000	-52.805752
2344.726562	-51.807289
2345.703125	-52.298019
2346.679688	-51.124828
2347.656250	-52.470078
2348.632812	-53.990414
2349.609375	-53.406921
2350.585938	-53.462627
2351.562500	-52.063042
2352.539062	-51.929611
2353.515625	-53.633133
2354.492188	-52.333668
2355.468750	-53.101147
2356.445312	-53.020302
2357.421875	-52.526150
2358.398438	-53.272076
2359.375000	-53.649979
2360.351562	-53.526848
2361.328125	-53.355045
2362.304688	-53.478722
2363.281250	-53.318764
2364.257812	-53.320354
2365.234375	-52.564648
2366.210938	-53.826687
2367.187500	-53.242420
2368.164062	-52.892570
2369.140625	-53.887638
2370.117188	-53.109207
2371.093750	-52.821926
2372.070312	-53.859863
2373.046875	-54.104565
2374.023438	-53.125252
2375.000000	-53.542538
2375.976562	-53.326908
2376.953125	-54.557625
2377.929688	-53.943810
2378.906250	-53.420238
2379.882812	-55.027287
2380.859375	-53.645836
2381.835938	-54.437988
2382.812500	-53.715599
2383.789062	-54.251659
2384.765625	-53.877174
2385.742188	-53.890213
2386.718750	-53.161785
2387.695312	-54.231644
2388.671875	-55.184589
2389.648438	-53.918873
2390.625000	-54.583813
2391.601562	-53.214333
2392.578125	-52.998463
2393.554688	-52.811863
2394.531250	-53.676090
2395.507812	-53.986584
2396.484375	-53.497833
2397.460938	-52.611012
2398.437500	-53.170074
2399.414062	-54.390377
2400.390625	-53.827240
2401.367188	-53.405914
2402.343750	-53.718132
2403.320312	-53.139317
2404.296875	-52.737862
2405.273438	-54.109028
2406.250000	-54.426064
2407.226562	-52.824757
2408.203125	-54.712204
2409.179688	-55.079948
2410.156250	-54.610683
2411.132812	-53.623211
2412.109375	-52.924107
2413.085938	-53.827480
2414.062500	-52.633755
2415.039062	-53.092171
2416.015625	-52.493877
2416.992188	-53.241177
2417.968750	-53.337997
2418.945312	-52.998814
2419.921875	-53.680237
2420.898438	-52.652275
2421.875000	-53.481308
2422.851562	-54.471535
2423.828125	-54.217999
2424.804688	-52.959709
2425.781250	-52.786762
2426.757812	-54.830009
2427.734375	-53.173080
2428.710938	-54.542095
2429.687500	-52.835499
2430.664062	-52.849335
2431.640625	-53.130524
2432.617188	-53.320496
2433.593750	-53.740177
2434.570312	-53.833229
2435.546875	-54.183949
2436.523438	-53.600849
2437.500000	-54.622013
2438.476562	-53.353691
2439.453125	-52.821426
2440.429688	-55.170357
2441.406250	-53.470364
2442.382812	-54.107410
2443.359375	-54.032471
2444.335938	-53.388691
2445.312500	-53.762283
2446.289062	-53.918404
2447.265625	-53.289928
2448.242188	-53.082867
2449.218750	-53.501747
2450.195312	-52.995914
2451.171875	-52.406803
2452.148438	-51.969326
2453.125000	-52.139980
2454.101562	-52.976334
2455.078125	-52.838341
2456.054688	-53.660198
2457.031250	-52.076485
2458.007812	-52.045013
2458.984375	-54.018379
2459.960938	-52.490047
2460.937500	-52.996490
2461.914062	-52.093899
2462.890625	-52.169975
2463.867188	-51.669052
2464.843750	-51.380970
2465.820312	-52.944088
2466.796875	-51.712685
2467.773438	-53.417984
2468.750000	-53.073666
2469.726562	-53.293846
2470.703125	-52.583031
2471.679688	-52.927067
2472.656250	-53.384056
2473.632812	-50.795082
2474.609375	-53.216431
2475.585938	-52.963455
2476.562500	-51.324944
2477.539062	-53.169350
2478.515625	-52.260212
2479.492188	-51.934280
2480.468750	-51.901619
2481.445312	-52.295067
2482.421875	-51.767166
2483.398438	-51.922928
2484.375000	-52.157475
2485.351562	-51.717896
2486.328125	-50.606457
2487.304688	-50.634464
2488.281250	-51.883755
2489.257812	-50.759907
2490.234375	-50.578472
2491.210938	-51.529625
2492.187500	-51.671356
2493.164062	-51.275379
2494.140625	-50.155724
2495.117188	-51.441154
2496.093750	-51.048222
2497.070312	-50.293777
2498.046875	-50.826859
2499.023438	-51.008511
2500.000000	-51.371693
2500.976562	-49.895332
2501.953125	-50.918972
2502.929688	-50.732788
2503.906250	-50.845814
2504.882812	-50.140339
2505.859375	-51.165558
2506.835938	-50.672047
2507.812500	-50.114220
2508.789062	-51.172600
2509.765625	-50.881050
2510.742188	-50.966446
2511.718750	-50.142284
2512.695312	-48.867470
2513.671875	-50.415367
2514.648438	-50.430092
2515.625000	-49.977737
2516.601562	-49.635830
2517.578125	-49.287029
2518.554688	-49.066845
2519.531250	-50.258595
2520.507812	-49.789497
2521.484375	-50.338024
2522.460938	-49.715458
2523.437500	-49.800282
2524.414062	-49.095394
2525.390625	-49.305561
2526.367188	-49.051258
2527.343750	-49.352062
2528.320312	-48.254425
2529.296875	-48.136311
2530.273438	-49.414715
2531.250000	-48.967243
2532.226562	-47.914875
2533.203125	-48.664825
2534.179688	-50.248249
2535.156250	-50.297657
2536.132812	-48.947201
2537.109375	-49.501392
2538.085938	-48.008938
2539.062500	-48.256645
2540.039062	-49.897865
2541.015625	-47.641102
2541.992188	-48.926689
2542.968750	-47.781162
2543.945312	-47.687027
2544.921875	-49.370197
2545.898438	-48.986332
2546.875000	-47.765060
2547.851562	-48.168804
2548.828125	-48.097553
2549.804688	-47.026691
2550.781250	-46.823608
2551.757812	-47.891911
2552.734375	-47.963715
2553.710938	-46.385082
2554.687500	-48.176773
2555.664062	-50.331314
2556.640625	-48.109360
2557.617188	-47.866451
2558.593750	-47.210434
2559.570312	-48.380245
2560.546875	-47.810932
2561.523438	-48.966488
2562.500000	-49.486877
2563.476562	-48.288849
2564.453125	-46.600887
2565.429688	-48.106876
2566.406250	-49.261219
2567.382812	-47.950733
2568.359375	-48.153015
2569.335938	-47.982086
2570.312500	-48.080040
2571.289062	-47.616810
2572.265625	-48.416882
2573.242188	-48.852940
2574.218750	-48.193851
2575.195312	-48.520603
2576.171875	-47.889236
2577.148438	-47.841167
2578.125000	-47.112034
2579.101562	-48.603016
2580.078125	-47.890144
2581.054688	-48.297432
2582.031250	-48.905865
2583.007812	-49.060291
2583.984375	-49.140491
2584.960938	-48.603142
2585.937500	-50.142662
2586.914062	-49.123928
2587.890625	-47.860004
2588.867188	-49.345486
2589.843750	-49.835869
2590.820312	-49.003445
2591.796875	-47.922386
2592.773438	-49.948891
2593.750000	-48.334198
2594.726562	-50.791462
2595.703125	-50.380489
2596.679688	-49.474873
2597.656250	-48.395153
2598.632812	-48.260586
2599.609375	-49.716778
2600.585938	-49.554970
2601.562500	-50.593647
2602.539062	-50.303211
2603.515625	-49.487595
2604.492188	-51.522346
2605.468750	-50.617470
2606.445312	-48.752136
2607.421875	-50.688602
2608.398438	-48.419945
2609.375000	-49.738503
2610.351562	-49.996323
2611.328125	-51.024040
2612.304688	-51.179043
2613.281250	-49.609158
2614.257812	-51.012196
2615.234375	-50.680405
2616.210938	-50.578625
2617.187500	-52.070782
2618.164062	-50.434307
2619.140625	-50.139603
2620.117188	-50.842548
2621.093750	-50.358017
2622.070312	-52.273365
2623.046875	-52.067822
2624.023438	-51.584084
2625.000000	-51.635223
2625.976562	-51.213024
2626.953125	-52.114807
2627.929688	-51.099632
2628.906250	-51.591957
2629.882812	-51.651669
2630.859375	-50.186729
2631.835938	-51.093121
2632.812500	-51.344856
2633.789062	-52.011105
2634.765625	-53.044670
2635.742188	-52.326019
2636.718750	-52.270386
2637.695312	-53.064274
2638.671875	-52.684258
2639.648438	-51.424049
2640.625000	-52.555119
2641.601562	-51.662998
2642.578125	-52.198296
2643.554688	-51.768837
2644.531250	-50.863422
2645.507812	-51.630386
2646.484375	-53.049992
2647.460938	-51.118084
2648.437500	-52.148247
2649.414062	-52.140282
2650.390625	-51.560303
2651.367188	-52.647408
2652.343750	-51.584503
2653.320312	-53.804504
2654.296875	-53.613556
2655.273438	-52.234283
2656.250000	-51.082767
2657.226562	-52.321205
2658.203125	-52.036381
2659.179688	-52.423420
2660.156250	-52.685696
2661.132812	-52.991119
2662.109375	-53.446705
2663.085938	-53.833363
2664.062500	-54.893265
2665.039062	-52.379799
2666.015625	-53.696346
2666.992188	-53.657654
2667.968750	-51.968132
2668.945312	-52.448166
2669.921875	-53.405251
2670.898438	-53.607300
2671.875000	-52.496552
2672.851562	-52.940865
2673.828125	-54.384563
2674.804688	-53.186314
2675.781250	-53.811768
2676.757812	-54.397099
2677.734375	-54.304459
2678.710938	-53.155834
2679.687500	-53.720394
2680.664062	-53.219517
2681.640625	-53.499424
2682.617188	-54.032478
2683.593750	-53.448612
2684.570312	-54.334202
2685.546875	-55.392433
2686.523438	-54.988853
2687.500000	-52.704994
2688.476562	-53.981976
2689.453125	-53.954990
2690.429688	-54.696827
2691.406250	-54.240387
2692.382812	-53.856113
2693.359375	-53.532547
2694.335938	-54.898304
2695.312500	-53.755398
2696.289062	-53.596428
2697.265625	-53.199772
2698.242188	-52.935963
2699.218750	-53.464546
2700.195312	-54.082848
2701.171875	-53.629131
2702.148438	-53.765167
2703.125000	-52.431252
2704.101562	-54.176559
2705.078125	-53.936848
2706.054688	-52.589848
2707.031250	-53.971596
2708.007812	-53.100292
2708.984375	-52.089832
2709.960938	-53.583038
2710.937500	-53.152626
2711.914062	-54.164230
2712.890625	-53.846260
2713.867188	-53.920498
2714.843750	-54.002243
2715.820312	-53.071999
2716.796875	-52.749943
2717.773438	-53.638371
2718.750000	-53.472694
2719.726562	-53.844067
2720.703125	-52.830269
2721.679688	-53.491531
2722.656250	-52.598038
2723.632812	-55.303909
2724.609375	-52.606293
2725.585938	-53.448849
2726.562500	-52.590618
2727.539062	-52.595577
2728.515625	-53.045990
2729.492188	-52.809742
2730.468750	-52.851360
2731.445312	-53.589897
2732.421875	-54.387093
2733.398438	-53.974419
2734.375000	-52.616211
2735.351562	-52.872169
2736.328125	-53.136478
2737.304688	-53.289635
2738.281250	-52.248852
2739.257812	-52.715965
2740.234375	-52.975307
2741.210938	-53.483578
2742.187500	-54.387577
2743.164062	-52.882496
2744.140625	-53.056667
2745.117188	-51.361210
2746.093750	-52.577087
2747.070312	-53.236904
2748.046875	-52.899914
2749.023438	-52.158840
2750.000000	-52.001785
2750.976562	-53.212502
2751.953125	-51.922680
2752.929688	-51.448669
2753.906250	-52.728046
2754.882812	-51.433601
2755.859375	-52.958134
2756.835938	-52.328983
2757.812500	-51.553608
2758.789062	-50.296299
2759.765625	-51.666977
2760.742188	-51.112148
2761.718750	-50.734119
2762.695312	-50.869148
2763.671875	-51.120579
2764.648438	-52.121372
2765.625000	-50.950500
2766.601562	-51.764709
2767.578125	-50.044281
2768.554688	-51.406532
2769.531250	-51.352245
2770.507812	-50.516064
2771.484375	-49.739891
2772.460938	-51.626072
2773.437500	-52.239193
2774.414062	-50.697975
2775.390625	-50.249516
2776.367188	-50.304298
2777.343750	-50.494396
2778.320312	-50.351910
2779.296875	-50.849651
2780.273438	-51.734676
2781.250000	-51.283192
2782.226562	-50.031845
2783.203125	-51.139797
2784.179688	-50.533298
2785.156250	-50.489075
2786.132812	-50.156391
2787.109375	-50.819790
2788.085938	-50.018280
2789.062500	-51.845039
2790.039062	-49.681274
2791.015625	-49.386204
2791.992188	-49.829884
2792.968750	-49.733551
2793.945312	-48.910038
2794.921875	-48.861599
2795.898438	-48.602306
2796.875000	-49.761990
2797.851562	-48.982529
2798.828125	-49.221485
2799.804688	-48.761673
2800.781250	-48.748802
2801.757812	-48.641472
2802.734375	-48.117252
2803.710938	-49.020054
2804.687500	-49.306683
2805.664062	-48.355656
2806.640625	-46.998028
2807.617188	-46.879101
2808.593750	-47.807999
2809.570312	-48.041702
2810.546875	-48.724045
2811.523438	-48.233334
2812.500000	-47.976131
2813.476562	-47.466255
2814.453125	-47.307579
2815.429688	-46.817570
2816.406250	-46.804104
2817.382812	-46.831219
2818.359375	-46.223305
2819.335938	-45.467785
2820.312500	-45.287277
2821.289062	-46.427540
2822.265625	-46.083523
2823.242188	-45.074429
2824.218750	-45.307873
2825.195312	-46.360573
2826.171875	-45.944382
2827.148438	-46.870468
2828.125000	-45.730408
2829.101562	-45.399986
2830.078125	-46.666374
2831.054688	-44.570549
2832.031250	-44.667904
2833.007812	-45.104782
2833.984375	-45.226017
2834.960938	-46.304993
2835.937500	-45.394966
2836.914062	-45.264523
2837.890625	-45.977180
2838.867188	-46.594398
2839.843750	-45.519753
2840.820312	-45.200619
2841.796875	-44.347412
2842.773438	-45.593056
2843.750000	-45.545986
2844.726562	-45.844051
2845.703125	-45.339283
2846.679688	-44.755932
2847.656250	-46.008114
2848.632812	-45.606506
2849.609375	-45.386600
2850.585938	-45.038723
2851.562500	-46.420601
2852.539062	-46.063316
2853.515625	-45.848907
2854.492188	-46.888142
2855.468750	-45.247120
2856.445312	-45.389091
2857.421875	-47.393761
2858.398438	-46.288013
2859.375000	-47.265835
2860.351562	-47.296288
2861.328125	-46.238457
2862.304688	-47.284306
2863.281250	-47.249065
2864.257812	-45.758095
2865.234375	-46.274921
2866.210938	-47.561966
2867.187500	-47.554932
2868.164062	-46.149960
2869.140625	-46.889595
2870.117188	-47.219925
2871.093750	-46.975510
2872.070312	-48.005867
2873.046875	-47.195454
2874.023438	-47.643379
2875.000000	-48.094189
2875.976562	-48.284569
2876.953125	-48.703270
2877.929688	-48.345997
2878.906250	-46.987995
2879.882812	-49.060352
2880.859375	-48.312450
2881.835938	-47.965374
2882.812500	-47.898590
2883.789062	-48.553322
2884.765625	-49.205196
2885.742188	-49.039333
2886.718750	-48.573341
2887.695312	-48.387741
2888.671875	-49.004364
2889.648438	-49.363136
2890.625000	-49.628147
2891.601562	-50.577236
2892.578125	-50.175194
2893.554688	-49.549454
2894.531250	-49.244041
2895.507812	-50.237144
2896.484375	-50.441113
2897.460938	-50.392384
2898.437500	-49.607471
2899.414062	-49.105015
2900.390625	-49.197334
2901.367188	-49.962814
2902.343750	-50.284153
2903.320312	-50.242535
2904.296875	-51.320633
2905.273438	-51.515629
2906.250000	-50.585678
2907.226562	-50.368805
2908.203125	-50.241974
2909.179688	-51.108486
2910.156250	-53.303711
2911.132812	-51.615864
2912.109375	-50.510536
2913.085938	-51.940140
2914.062500	-51.779007
2915.039062	-52.319080
2916.015625	-52.544331
2916.992188	-52.052597
2917.968750	-50.943779
2918.945312	-51.763977
2919.921875	-51.762493
2920.898438	-51.113895
2921.875000	-51.356701
2922.851562	-53.266811
2923.828125	-52.842953
2924.804688	-52.090076
2925.781250	-51.228821
2926.757812	-51.696251
2927.734375	-52.366249
2928.710938	-52.997391
2929.687500	-52.609989
2930.664062	-52.354465
2931.640625	-54.129128
2932.617188	-53.355228
2933.593750	-53.224728
2934.570312	-51.994057
2935.546875	-53.384594
2936.523438	-52.504536
2937.500000	-51.765949
2938.476562	-53.158955
2939.453125	-51.766758
2940.429688	-52.614918
2941.406250	-52.092400
2942.382812	-52.674564
2943.359375	-52.037388
2944.335938	-52.239494
2945.312500	-52.769646
2946.289062	-52.020027
2947.265625	-52.881420
2948.242188	-53.699791
2949.218750	-52.937134
2950.195312	-53.216702
2951.171875	-52.352955
2952.148438	-53.207470
2953.125000	-52.770496
2954.101562	-51.995453
2955.078125	-53.516399
2956.054688	-52.868828
2957.031250	-53.284477
2958.007812	-53.345779
2958.984375	-53.274368
2959.960938	-54.136772
2960.937500	-52.148010
2961.914062	-52.840359
2962.890625	-53.580257
2963.867188	-53.129490
2964.843750	-52.928398
2965.820312	-53.128330
2966.796875	-53.440582
2967.773438	-53.719971
2968.750000	-53.303856
2969.726562	-53.982086
2970.703125	-54.572556
2971.679688	-53.497597
2972.656250	-53.591377
2973.632812	-54.097477
2974.609375	-54.528065
2975.585938	-52.824547
2976.562500	-52.676449
2977.539062	-53.602936
2978.515625	-53.275322
2979.492188	-52.889305
2980.468750	-54.664402
2981.445312	-52.599846
2982.421875	-53.293167
2983.398438	-53.244854
2984.375000	-53.747158
2985.351562	-54.438885
2986.328125	-53.714527
2987.304688	-53.839748
2988.281250	-52.731018
2989.257812	-54.004929
2990.234375	-54.468307
2991.210938	-53.655445
2992.187500	-52.427242
2993.164062	-52.900551
2994.140625	-53.451225
2995.117188	-53.757828
2996.093750	-54.485321
2997.070312	-53.211704
2998.046875	-54.343159
2999.023438	-54.079479
3000.000000	-53.024490
3000.976562	-52.693104
3001.953125	-53.335876
3002.929688	-54.077118
3003.906250	-52.924736
3004.882812	-53.636349
3005.859375	-52.706234
3006.835938	-51.168987
3007.812500	-53.886486
3008.789062	-52.820286
3009.765625	-52.883060
3010.742188	-52.486889
3011.718750	-52.216576
3012.695312	-53.081501
3013.671875	-52.975716
3014.648438	-53.201561
3015.625000	-53.528145
3016.601562	-53.213902
3017.578125	-52.371964
3018.554688	-52.497364
3019.531250	-52.180946
3020.507812	-53.311104
3021.484375	-53.561672
3022.460938	-52.608574
3023.437500	-52.990753
3024.414062	-51.878490
3025.390625	-53.540146
3026.367188	-52.091152
3027.343750	-52.730770
3028.320312	-51.484417
3029.296875	-52.507694
3030.273438	-52.102634
3031.250000	-52.312634
3032.226562	-52.570049
3033.203125	-53.036316
3034.179688	-52.410954
3035.156250	-51.530792
3036.132812	-52.024918
3037.109375	-51.109104
3038.085938	-51.866058
3039.062500	-51.672966
3040.039062	-50.886894
3041.015625	-50.961861
3041.992188	-51.308743
3042.968750	-50.576645
3043.945312	-51.633202
3044.921875	-52.217381
3045.898438	-51.055878
3046.875000	-50.842487
3047.851562	-50.944336
3048.828125	-51.778046
3049.804688	-50.135548
3050.781250	-50.867046
3051.757812	-50.723495
3052.734375	-51.340183
3053.710938	-50.743095
3054.687500	-50.560856
3055.664062	-51.468018
3056.640625	-49.455151
3057.617188	-50.231747
3058.593750	-49.391396
3059.570312	-50.522873
3060.546875	-49.906040
3061.523438	-49.068108
3062.500000	-49.472599
3063.476562	-49.887020
3064.453125	-48.764469
3065.429688	-49.769558
3066.406250	-50.304363
3067.382812	-49.056271
3068.359375	-49.113262
3069.335938	-49.264450
3070.312500	-49.686401
3071.289062	-48.050503
3072.265625	-47.383617
3073.242188	-48.381237
3074.218750	-48.938152
3075.195312	-48.513596
3076.171875	-46.941154
3077.148438	-47.233910
3078.125000	-47.832584
3079.101562	-47.656879
3080.078125	-46.418751
3081.054688	-47.369091
3082.031250	-47.383640
3083.007812	-45.641178
3083.984375	-48.302383
3084.960938	-47.415752
3085.937500	-46.720547
3086.914062	-46.568089
3087.890625	-47.872002
3088.867188	-46.859127
3089.843750	-45.819290
3090.820312	-46.898830
3091.796875	-45.072643
3092.773438	-45.941761
3093.750000	-46.657291
3094.726562	-45.344933
3095.703125	-45.217285
3096.679688	-44.850597
3097.656250	-45.400860
3098.632812	-44.028225
3099.609375	-44.521011
3100.585938	-44.063858
3101.562500	-43.757938
3102.539062	-43.563766
3103.515625	-43.971970
3104.492188	-44.411045
3105.468750	-43.484711
3106.445312	-43.602741
3107.421875	-43.599102
3108.398438	-43.813782
3109.375000	-44.163109
3110.351562	-43.494114
3111.328125	-43.853401
3112.304688	-43.287140
3113.281250	-42.975521
3114.257812	-42.266460
3115.234375	-42.958370
3116.210938	-43.370052
3117.187500	-44.693817
3118.164062	-43.064430
3119.140625	-42.064121
3120.117188	-42.998966
3121.093750	-43.111317
3122.070312	-43.414257
3123.046875	-43.353424
3124.023438	-43.802956
3125.000000	-44.144634
3125.976562	-41.935623
3126.953125	-43.897335
3127.929688	-44.769592
3128.906250	-44.496487
3129.882812	-43.664864
3130.859375	-44.010902
3131.835938	-44.059769
3132.812500	-44.232265
3133.789062	-44.899487
3134.765625	-44.953079
3135.742188	-44.512058
3136.718750	-44.837383
3137.695312	-44.919239
3138.671875	-46.397804
3139.648438	-44.903339
3140.625000	-46.104641
3141.601562	-45.919891
3142.578125	-45.294537
3143.554688	-46.984852
3144.531250	-45.495609
3145.507812	-46.307419
3146.484375	-46.918358
3147.460938	-45.414772
3148.437500	-45.947098
3149.414062	-46.404316
3150.390625	-47.215122
3151.367188	-46.858406
3152.343750	-46.585667
3153.320312	-47.234043
3154.296875	-46.462425
3155.273438	-47.198162
3156.250000	-48.055676
3157.226562	-46.641823
3158.203125	-46.667820
3159.179688	-47.880276
3160.156250	-48.631275
3161.132812	-49.710217
3162.109375	-47.851330
3163.085938	-48.689896
3164.062500	-49.701721
3165.039062	-49.239571
3166.015625	-48.922882
3166.992188	-48.489876
3167.968750	-49.311939
3168.945312	-48.775646
3169.921875	-47.935410
3170.898438	-48.513142
3171.875000	-49.369617
3172.851562	-49.676464
3173.828125	-49.402546
3174.804688	-50.716496
3175.781250	-50.019176
3176.757812	-49.884083
3177.734375	-49.094700
3178.710938	-49.901615
3179.687500	-49.085255
3180.664062	-49.904053
3181.640625	-49.597473
3182.617188	-49.681812
3183.593750	-50.166977
3184.570312	-49.274067
