Frequency (Hz)	Level (dB)
2010.742188	-49.242226
2011.718750	-48.662647
2012.695312	-49.012272
2013.671875	-49.872108
2014.648438	-50.245720
2015.625000	-50.811089
2016.601562	-50.671551
2017.578125	-50.850632
2018.554688	-50.422062
2019.531250	-51.301460
2020.507812	-50.561237
2021.484375	-50.425297
2022.460938	-51.740681
2023.437500	-51.241653
2024.414062	-50.782261
2025.390625	-50.898544
2026.367188	-51.807518
2027.343750	-52.495613
2028.320312	-52.755341
2029.296875	-52.403076
2030.273438	-52.642826
2031.250000	-53.615860
2032.226562	-53.490700
2033.203125	-52.676205
2034.179688	-52.412964
2035.156250	-53.348755
2036.132812	-52.228455
2037.109375	-52.306057
2038.085938	-52.214451
2039.062500	-54.526909
2040.039062	-52.989338
2041.015625	-52.503429
2041.992188	-53.816944
2042.968750	-53.171040
2043.945312	-53.298714
2044.921875	-53.635735
2045.898438	-53.354618
2046.875000	-53.518520
2047.851562	-53.225658
2048.828125	-53.301357
2049.804688	-54.504299
2050.781250	-52.691982
2051.757812	-52.952927
2052.734375	-52.610386
2053.710938	-53.205242
2054.687500	-54.128532
2055.664062	-54.442722
2056.640625	-51.813175
2057.617188	-52.838543
2058.593750	-53.606583
2059.570312	-53.959126
2060.546875	-53.369720
2061.523438	-53.161995
2062.500000	-52.315189
2063.476562	-54.084518
2064.453125	-54.018070
2065.429688	-53.115295
2066.406250	-54.006687
2067.382812	-52.777279
2068.359375	-52.607922
2069.335938	-52.522511
2070.312500	-52.780186
2071.289062	-52.849613
2072.265625	-52.306362
2073.242188	-51.245621
2074.218750	-52.093472
2075.195312	-52.125618
2076.171875	-51.823151
2077.148438	-54.213097
2078.125000	-51.949028
2079.101562	-53.107906
2080.078125	-51.965897
2081.054688	-52.661903
2082.031250	-50.472416
2083.007812	-51.771851
2083.984375	-50.288536
2084.960938	-51.162045
2085.937500	-51.455608
2086.914062	-51.095119
2087.890625	-50.577164
2088.867188	-49.504375
2089.843750	-50.119068
2090.820312	-48.560406
2091.796875	-48.419891
2092.773438	-48.292103
2093.750000	-49.001770
2094.726562	-49.362099
2095.703125	-48.493217
2096.679688	-48.086727
2097.656250	-48.325523
2098.632812	-46.380062
2099.609375	-46.049820
2100.585938	-47.076164
2101.562500	-46.267689
2102.539062	-45.111122
2103.515625	-45.018970
2104.492188	-44.247395
2105.468750	-43.759296
2106.445312	-44.841717
2107.421875	-44.052612
2108.398438	-42.948391
2109.375000	-42.314487
2110.351562	-41.329548
2111.328125	-41.911327
2112.304688	-40.318466
2113.281250	-39.592567
2114.257812	-39.767212
2115.234375	-38.532185
2116.210938	-37.353672
2117.187500	-39.607948
2118.164062	-38.123756
2119.140625	-36.526928
2120.117188	-38.560402
2121.093750	-37.582874
2122.070312	-39.096550
2123.046875	-39.820480
2124.023438	-38.994610
2125.000000	-40.843689
2125.976562	-40.498531
2126.953125	-43.264008
2127.929688	-43.300560
2128.906250	-42.160378
2129.882812	-44.163391
2130.859375	-45.215195
2131.835938	-45.098896
2132.812500	-45.281315
2133.789062	-46.482975
2134.765625	-46.413570
2135.742188	-45.266678
2136.718750	-46.974632
2137.695312	-46.925343
2138.671875	-47.493393
2139.648438	-49.290771
2140.625000	-48.637032
2141.601562	-49.191761
2142.578125	-49.118694
2143.554688	-49.432388
2144.531250	-50.260571
2145.507812	-50.211060
2146.484375	-48.954433
2147.460938	-49.425358
2148.437500	-50.158123
2149.414062	-50.410835
2150.390625	-49.756439
2151.367188	-51.176098
2152.343750	-51.604565
2153.320312	-50.338207
2154.296875	-52.731743
2155.273438	-51.021919
2156.250000	-50.913940
2157.226562	-51.479279
2158.203125	-51.876480
2159.179688	-52.893745
2160.156250	-53.147530
2161.132812	-53.254559
2162.109375	-51.768478
2163.085938	-52.580338
2164.062500	-51.734161
2165.039062	-52.528351
2166.015625	-53.552498
2166.992188	-52.503265
2167.968750	-53.379898
2168.945312	-52.277618
2169.921875	-51.958462
2170.898438	-53.512825
2171.875000	-53.111275
2172.851562	-52.825443
2173.828125	-52.022854
2174.804688	-53.581600
2175.781250	-54.286930
2176.757812	-53.707394
2177.734375	-52.683357
2178.710938	-54.669441
2179.687500	-53.919506
2180.664062	-54.395947
2181.640625	-53.427891
2182.617188	-53.669945
2183.593750	-52.882149
2184.570312	-53.426090
2185.546875	-53.396870
2186.523438	-53.841347
2187.500000	-54.145649
2188.476562	-52.836121
2189.453125	-52.504772
2190.429688	-54.242050
2191.406250	-54.323536
2192.382812	-53.386856
2193.359375	-52.915249
2194.335938	-54.101738
2195.312500	-53.566151
2196.289062	-52.586849
2197.265625	-52.875072
2198.242188	-52.190773
2199.218750	-51.636909
2200.195312	-52.651455
2201.171875	-51.711315
2202.148438	-52.610489
2203.125000	-52.309692
2204.101562	-51.569942
2205.078125	-51.920795
2206.054688	-52.105202
2207.031250	-52.690273
2208.007812	-52.663452
2208.984375	-51.452362
2209.960938	-51.249569
2210.937500	-51.620228
2211.914062	-51.639469
2212.890625	-50.761040
2213.867188	-50.620377
2214.843750	-50.457569
2215.820312	-49.782085
2216.796875	-50.045948
2217.773438	-49.731716
2218.750000	-49.740791
2219.726562	-49.404137
2220.703125	-49.040264
2221.679688	-49.433643
2222.656250	-48.060032
2223.632812	-47.767052
2224.609375	-49.067654
2225.585938	-48.892025
2226.562500	-46.866863
2227.539062	-47.710815
2228.515625	-47.490562
2229.492188	-46.473618
2230.468750	-46.352608
2231.445312	-47.483517
2232.421875	-45.906433
2233.398438	-44.715576
2234.375000	-45.442184
2235.351562	-45.049492
2236.328125	-45.031960
2237.304688	-42.988983
2238.281250	-42.288605
2239.257812	-42.448288
2240.234375	-42.058125
2241.210938	-41.309467
2242.187500	-41.485981
2243.164062	-39.369446
2244.140625	-39.840786
2245.117188	-39.477699
2246.093750	-39.111591
2247.070312	-37.713242
2248.046875	-38.593700
2249.023438	-38.284363
2250.000000	-37.509762
2250.976562	-36.851986
2251.953125	-37.942734
2252.929688	-39.829266
2253.906250	-39.444874
2254.882812	-41.095943
2255.859375	-40.115261
2256.835938	-40.947018
2257.812500	-42.437492
2258.789062	-43.527660
2259.765625	-42.933418
2260.742188	-44.540688
2261.718750	-43.759846
2262.695312	-44.903755
2263.671875	-45.669769
2264.648438	-44.921223
2265.625000	-44.988384
2266.601562	-46.286510
2267.578125	-46.280949
2268.554688	-46.970615
2269.531250	-46.552433
2270.507812	-47.612644
2271.484375	-48.326347
2272.460938	-47.734158
2273.437500	-48.551140
2274.414062	-48.933475
2275.390625	-49.633934
2276.367188	-49.151398
2277.343750	-49.778000
2278.320312	-49.684597
2279.296875	-49.587574
2280.273438	-50.080235
2281.250000	-51.140892
2282.226562	-51.400307
2283.203125	-50.975655
2284.179688	-50.940411
2285.156250	-52.838985
2286.132812	-50.951023
2287.109375	-51.374874
2288.085938	-51.322601
2289.062500	-51.831696
2290.039062	-52.581013
2291.015625	-52.111904
2291.992188	-50.715157
2292.968750	-51.163040
2293.945312	-51.662865
2294.921875	-52.839298
2295.898438	-52.382149
2296.875000	-52.891243
2297.851562	-51.547226
2298.828125	-53.260845
2299.804688	-52.727650
2300.781250	-52.208458
2301.757812	-52.213463
2302.734375	-52.253178
2303.710938	-52.780067
2304.687500	-51.750687
2305.664062	-54.313221
2306.640625	-53.890007
2307.617188	-53.272259
2308.593750	-52.816429
2309.570312	-52.536888
2310.546875	-51.327179
2311.523438	-53.000900
2312.500000	-52.720051
2313.476562	-53.411835
2314.453125	-53.143402
2315.429688	-52.920368
2316.406250	-52.089809
2317.382812	-53.748734
2318.359375	-54.415005
2319.335938	-53.152752
2320.312500	-52.592400
2321.289062	-52.822586
2322.265625	-52.502258
2323.242188	-53.095245
2324.218750	-52.082466
2325.195312	-53.558144
2326.171875	-52.667568
2327.148438	-51.748531
2328.125000	-51.452465
2329.101562	-52.920929
2330.078125	-51.965012
2331.054688	-51.254284
2332.031250	-51.351974
2333.007812	-52.545071
2333.984375	-51.756523
2334.960938	-52.710461
2335.937500	-52.222679
2336.914062	-52.729248
2337.890625	-52.120136
2338.867188	-51.403217
2339.843750	-50.692707
2340.820312	-51.228439
2341.796875	-50.947853
2342.773438	-51.304710
2343.750000	-51.027393
2344.726562	-50.016403
2345.703125	-50.446857
2346.679688	-48.835522
2347.656250	-50.470592
2348.632812	-51.111713
2349.609375	-50.247505
2350.585938	-49.945713
2351.562500	-48.357651
2352.539062	-48.057934
2353.515625	-49.764809
2354.492188	-48.021229
2355.468750	-48.479507
2356.445312	-48.028191
2357.421875	-47.148518
2358.398438	-47.721992
2359.375000	-47.669930
2360.351562	-46.904118
2361.328125	-46.815426
2362.304688	-46.181484
2363.281250	-45.647934
2364.257812	-45.352936
2365.234375	-43.907967
2366.210938	-44.694004
2367.187500	-43.396309
2368.164062	-42.735718
2369.140625	-42.725922
2370.117188	-41.779694
2371.093750	-40.843731
2372.070312	-41.590607
2373.046875	-40.826153
2374.023438	-39.189377
2375.000000	-39.152714
2375.976562	-38.697769
2376.953125	-39.419872
2377.929688	-38.410168
2378.906250	-37.452518
2379.882812	-39.033936
2380.859375	-37.558311
2381.835938	-38.535145
2382.812500	-38.646217
2383.789062	-39.214703
2384.765625	-39.336193
2385.742188	-40.109123
2386.718750	-40.048855
2387.695312	-41.413219
2388.671875	-42.844612
2389.648438	-42.380199
2390.625000	-43.687344
2391.601562	-43.031357
2392.578125	-43.079090
2393.554688	-43.411533
2394.531250	-44.719566
2395.507812	-45.244713
2396.484375	-45.245949
2397.460938	-44.935612
2398.437500	-46.132145
2399.414062	-47.456474
2400.390625	-46.774235
2401.367188	-46.822723
2402.343750	-47.512497
2403.320312	-47.236435
2404.296875	-47.070301
2405.273438	-48.940865
2406.250000	-49.439976
2407.226562	-47.983398
2408.203125	-50.068371
2409.179688	-50.566425
2410.156250	-50.258064
2411.132812	-49.574390
2412.109375	-49.285400
2413.085938	-50.309383
2414.062500	-49.513741
2415.039062	-50.014629
2416.015625	-49.381824
2416.992188	-50.406960
2417.968750	-50.406170
2418.945312	-50.206394
2419.921875	-51.153107
2420.898438	-50.452057
2421.875000	-50.919762
2422.851562	-52.469582
2423.828125	-52.006786
2424.804688	-50.890057
2425.781250	-51.345757
2426.757812	-53.012856
2427.734375	-51.776024
2428.710938	-52.941536
2429.687500	-51.643864
2430.664062	-51.630199
2431.640625	-52.045757
2432.617188	-52.477112
2433.593750	-52.760445
2434.570312	-52.792625
2435.546875	-52.673710
2436.523438	-52.743637
2437.500000	-53.910355
2438.476562	-52.925282
2439.453125	-52.620651
2440.429688	-54.368847
2441.406250	-52.234646
2442.382812	-53.340496
2443.359375	-52.797554
2444.335938	-52.625660
2445.312500	-53.229431
2446.289062	-53.946278
2447.265625	-52.924759
2448.242188	-52.846760
2449.218750	-52.988194
2450.195312	-52.717777
2451.171875	-51.753014
2452.148438	-51.305447
2453.125000	-51.797493
2454.101562	-52.363892
2455.078125	-52.205189
2456.054688	-53.131710
2457.031250	-51.849106
2458.007812	-51.413803
2458.984375	-53.487446
2459.960938	-51.739239
2460.937500	-52.262302
2461.914062	-51.396950
2462.890625	-51.194359
2463.867188	-50.733723
2464.843750	-50.699657
2465.820312	-51.625347
2466.796875	-50.918846
2467.773438	-51.517597
2468.750000	-51.637280
2469.726562	-52.122520
2470.703125	-51.039936
2471.679688	-51.546745
2472.656250	-51.931133
2473.632812	-49.003193
2474.609375	-51.207066
2475.585938	-50.819592
2476.562500	-49.233376
2477.539062	-50.756077
2478.515625	-49.846779
2479.492188	-49.259308
2480.468750	-49.022766
2481.445312	-49.302185
2482.421875	-48.440056
2483.398438	-48.713863
2484.375000	-48.689110
2485.351562	-48.025188
2486.328125	-46.263931
2487.304688	-46.335548
2488.281250	-47.252827
2489.257812	-46.124619
2490.234375	-45.603130
2491.210938	-45.828037
2492.187500	-46.195591
2493.164062	-45.318718
2494.140625	-43.580551
2495.117188	-44.382706
2496.093750	-43.797188
2497.070312	-42.695217
2498.046875	-42.593674
2499.023438	-42.428989
2500.000000	-42.176800
2500.976562	-40.327110
2501.953125	-40.687000
2502.929688	-39.590996
2503.906250	-39.447174
2504.882812	-38.111141
2505.859375	-38.349087
2506.835938	-37.654236
2507.812500	-36.502010
2508.789062	-37.433990
2509.765625	-36.759331
2510.742188	-36.665215
2511.718750	-36.454803
2512.695312	-35.747883
2513.671875	-37.918957
2514.648438	-38.694435
2515.625000	-38.749447
2516.601562	-39.298096
2517.578125	-39.470863
2518.554688	-39.918655
2519.531250	-41.748707
2520.507812	-41.879276
2521.484375	-43.149761
2522.460938	-43.075474
2523.437500	-43.751812
2524.414062	-43.851353
2525.390625	-44.226093
2526.367188	-44.773407
2527.343750	-45.277100
2528.320312	-44.465366
2529.296875	-45.093243
2530.273438	-46.521019
2531.250000	-46.513809
2532.226562	-46.055901
2533.203125	-47.259373
2534.179688	-48.751785
2535.156250	-49.080566
2536.132812	-48.596386
2537.109375	-49.364319
2538.085938	-47.831421
2539.062500	-48.344204
2540.039062	-50.409924
2541.015625	-48.266808
2541.992188	-49.792286
2542.968750	-49.010990
2543.945312	-49.256058
2544.921875	-50.516941
2545.898438	-50.360691
2546.875000	-49.266708
2547.851562	-50.062195
2548.828125	-50.625908
2549.804688	-49.381760
2550.781250	-49.454933
2551.757812	-50.831490
2552.734375	-51.027592
2553.710938	-48.973267
2554.687500	-51.160477
2555.664062	-53.597164
2556.640625	-51.495960
2557.617188	-51.222614
2558.593750	-50.214924
2559.570312	-51.754482
2560.546875	-51.347221
2561.523438	-52.080826
2562.500000	-52.809132
2563.476562	-51.933266
2564.453125	-50.179100
2565.429688	-51.963432
2566.406250	-52.830368
2567.382812	-51.559631
2568.359375	-52.234383
2569.335938	-51.945267
2570.312500	-51.400505
2571.289062	-51.689522
2572.265625	-52.627232
2573.242188	-52.142105
2574.218750	-51.439995
2575.195312	-51.560135
2576.171875	-51.432377
2577.148438	-50.915531
2578.125000	-50.712448
2579.101562	-51.726208
2580.078125	-51.387268
2581.054688	-51.305191
2582.031250	-51.947598
2583.007812	-51.572849
2583.984375	-52.071106
2584.960938	-51.373779
2585.937500	-52.893158
2586.914062	-51.283241
2587.890625	-50.562561
2588.867188	-51.697483
2589.843750	-52.100315
2590.820312	-50.795078
2591.796875	-49.560753
2592.773438	-51.589455
2593.750000	-50.053841
2594.726562	-52.230976
2595.703125	-51.387539
2596.679688	-50.298355
2597.656250	-49.227154
2598.632812	-49.269115
2599.609375	-50.492199
2600.585938	-50.036396
2601.562500	-50.561279
2602.539062	-50.082100
2603.515625	-49.191730
2604.492188	-50.927319
2605.468750	-49.873390
2606.445312	-47.860432
2607.421875	-49.279148
2608.398438	-46.936916
2609.375000	-47.659420
2610.351562	-48.038757
2611.328125	-48.345695
2612.304688	-48.286362
2613.281250	-46.816952
2614.257812	-47.450523
2615.234375	-47.175911
2616.210938	-46.607964
2617.187500	-47.590668
2618.164062	-45.754646
2619.140625	-45.313965
2620.117188	-45.658161
2621.093750	-44.694347
2622.070312	-46.020443
2623.046875	-45.392159
2624.023438	-44.626652
2625.000000	-44.049026
2625.976562	-43.295124
2626.953125	-43.564560
2627.929688	-42.106476
2628.906250	-41.904770
2629.882812	-41.140438
2630.859375	-39.421295
2631.835938	-39.804756
2632.812500	-39.329197
2633.789062	-39.334923
2634.765625	-39.504688
2635.742188	-38.511372
2636.718750	-37.935963
2637.695312	-37.928101
2638.671875	-37.397285
2639.648438	-35.607899
2640.625000	-36.354809
2641.601562	-35.686600
2642.578125	-36.492729
2643.554688	-36.120060
2644.531250	-35.658451
2645.507812	-36.887238
2646.484375	-38.673988
2647.460938	-37.335835
2648.437500	-38.955009
2649.414062	-39.258999
2650.390625	-39.499523
2651.367188	-41.263515
2652.343750	-40.344017
2653.320312	-42.941593
2654.296875	-43.127766
2655.273438	-42.234783
2656.250000	-41.663307
2657.226562	-42.927231
2658.203125	-43.443958
2659.179688	-44.088505
2660.156250	-44.551537
2661.132812	-45.102745
2662.109375	-45.883862
2663.085938	-46.415459
2664.062500	-47.679520
2665.039062	-45.579243
2666.015625	-47.389423
2666.992188	-47.512173
2667.968750	-45.862938
2668.945312	-46.445389
2669.921875	-47.806099
2670.898438	-48.222397
2671.875000	-47.163692
2672.851562	-47.930473
2673.828125	-49.444473
2674.804688	-48.802986
2675.781250	-49.234928
2676.757812	-49.902191
2677.734375	-49.878754
2678.710938	-48.482128
2679.687500	-49.636208
2680.664062	-49.463863
2681.640625	-49.817089
2682.617188	-50.112705
2683.593750	-49.972008
2684.570312	-50.802303
2685.546875	-52.308853
2686.523438	-51.294353
2687.500000	-48.996635
2688.476562	-50.809917
2689.453125	-51.272198
2690.429688	-51.708927
2691.406250	-50.829418
2692.382812	-50.855263
2693.359375	-50.460632
2694.335938	-51.286968
2695.312500	-50.748177
2696.289062	-50.469807
2697.265625	-50.169075
2698.242188	-50.429298
2699.218750	-50.152126
2700.195312	-51.381966
2701.171875	-50.603367
2702.148438	-50.944511
2703.125000	-50.023964
2704.101562	-50.661488
2705.078125	-50.953094
2706.054688	-49.862881
2707.031250	-50.786556
2708.007812	-49.968807
2708.984375	-49.509800
2709.960938	-50.499481
2710.937500	-50.349384
2711.914062	-51.355083
2712.890625	-51.087822
2713.867188	-51.079086
2714.843750	-51.485508
2715.820312	-49.822529
2716.796875	-49.814606
2717.773438	-50.733131
2718.750000	-50.246639
2719.726562	-50.828899
2720.703125	-49.805851
2721.679688	-50.107647
2722.656250	-49.446262
2723.632812	-51.772408
2724.609375	-49.148445
2725.585938	-49.752113
2726.562500	-49.005745
2727.539062	-48.563202
2728.515625	-48.653324
2729.492188	-49.006992
2730.468750	-48.816483
2731.445312	-48.859772
2732.421875	-50.047752
2733.398438	-49.520596
2734.375000	-48.199718
2735.351562	-47.977364
2736.328125	-48.411922
2737.304688	-48.249733
2738.281250	-47.162357
2739.257812	-47.498314
2740.234375	-47.241714
2741.210938	-47.944187
2742.187500	-48.393631
2743.164062	-46.792587
2744.140625	-46.821438
2745.117188	-44.954300
2746.093750	-46.151573
2747.070312	-46.196304
2748.046875	-45.703800
2749.023438	-44.771168
2750.000000	-44.553150
2750.976562	-44.983997
2751.953125	-43.182518
2752.929688	-42.803055
2753.906250	-43.819004
2754.882812	-42.420036
2755.859375	-42.920307
2756.835938	-42.451168
2757.812500	-41.243732
2758.789062	-39.653790
2759.765625	-40.391495
2760.742188	-39.649406
2761.718750	-38.529324
2762.695312	-38.492554
2763.671875	-38.132404
2764.648438	-38.851364
2765.625000	-37.242065
2766.601562	-37.916523
2767.578125	-35.853676
2768.554688	-36.669830
2769.531250	-36.821289
2770.507812	-35.823856
2771.484375	-35.012474
2772.460938	-37.338547
2773.437500	-38.232517
2774.414062	-37.332150
2775.390625	-37.042564
2776.367188	-37.544239
2777.343750	-38.742912
2778.320312	-38.951450
2779.296875	-39.927822
2780.273438	-41.007324
2781.250000	-41.517857
2782.226562	-40.738152
2783.203125	-42.292358
2784.179688	-42.493488
2785.156250	-42.789486
2786.132812	-42.808231
2787.109375	-43.639729
2788.085938	-43.505108
2789.062500	-45.588623
2790.039062	-44.441006
2791.015625	-44.073910
2791.992188	-44.829693
2792.968750	-45.346455
2793.945312	-44.961582
2794.921875	-45.252537
2795.898438	-45.218227
2796.875000	-46.864807
2797.851562	-46.429279
2798.828125	-46.740433
2799.804688	-46.507275
2800.781250	-47.016140
2801.757812	-47.266956
2802.734375	-46.696213
2803.710938	-48.133915
2804.687500	-48.693165
2805.664062	-47.893333
2806.640625	-47.087799
2807.617188	-47.120323
2808.593750	-48.136658
2809.570312	-48.626415
2810.546875	-49.823792
2811.523438	-49.502628
2812.500000	-49.099796
2813.476562	-48.363121
2814.453125	-48.335049
2815.429688	-48.716278
2816.406250	-48.899189
2817.382812	-49.020069
2818.359375	-48.885208
2819.335938	-47.858913
2820.312500	-48.061840
2821.289062	-49.052555
2822.265625	-49.148827
2823.242188	-47.895195
2824.218750	-48.457642
2825.195312	-49.367573
2826.171875	-49.235378
2827.148438	-50.286289
2828.125000	-49.193542
2829.101562	-48.864670
2830.078125	-50.210819
2831.054688	-48.294621
2832.031250	-48.346767
2833.007812	-48.526134
2833.984375	-49.017879
2834.960938	-50.418827
2835.937500	-49.506439
2836.914062	-49.157185
2837.890625	-50.095963
2838.867188	-50.628700
2839.843750	-49.218033
2840.820312	-49.450191
2841.796875	-48.454117
2842.773438	-49.659779
2843.750000	-49.488556
2844.726562	-49.884640
2845.703125	-48.937637
2846.679688	-48.244556
2847.656250	-49.464794
2848.632812	-48.607662
2849.609375	-48.646301
2850.585938	-48.083607
2851.562500	-49.175373
2852.539062	-48.730797
2853.515625	-48.632870
2854.492188	-49.272690
2855.468750	-47.560848
2856.445312	-47.500584
2857.421875	-49.361526
2858.398438	-48.095982
2859.375000	-48.575634
2860.351562	-48.346729
2861.328125	-47.041885
2862.304688	-47.955730
2863.281250	-47.908108
2864.257812	-46.279491
2865.234375	-46.228302
2866.210938	-47.196278
2867.187500	-46.892391
2868.164062	-45.301861
2869.140625	-45.758785
2870.117188	-45.671951
2871.093750	-45.226852
2872.070312	-45.731140
2873.046875	-44.789661
2874.023438	-44.700054
2875.000000	-44.813988
2875.976562	-44.695614
2876.953125	-44.838455
2877.929688	-44.057510
2878.906250	-42.493717
2879.882812	-44.110661
2880.859375	-42.719296
2881.835938	-41.995010
2882.812500	-41.547932
2883.789062	-41.623257
2884.765625	-41.972370
2885.742188	-41.607517
2886.718750	-40.318764
2887.695312	-39.542435
2888.671875	-39.889343
2889.648438	-39.512051
2890.625000	-39.301968
2891.601562	-39.790550
2892.578125	-38.546429
2893.554688	-37.607990
2894.531250	-36.863300
2895.507812	-37.348999
2896.484375	-37.178944
2897.460938	-36.480476
2898.437500	-35.432999
2899.414062	-34.616764
2900.390625	-34.490082
2901.367188	-35.326668
2902.343750	-35.662098
2903.320312	-35.657604
2904.296875	-37.314304
2905.273438	-37.333923
2906.250000	-36.894794
2907.226562	-37.042919
2908.203125	-37.021160
2909.179688	-38.464329
2910.156250	-40.923279
2911.132812	-39.478333
2912.109375	-38.907394
2913.085938	-40.489315
2914.062500	-40.926147
2915.039062	-41.448807
2916.015625	-41.933002
2916.992188	-42.097080
2917.968750	-41.214218
2918.945312	-42.279194
2919.921875	-42.423450
2920.898438	-42.173470
2921.875000	-42.606071
2922.851562	-44.769840
2923.828125	-44.501953
2924.804688	-43.961697
2925.781250	-43.031570
2926.757812	-43.919403
2927.734375	-44.543407
2928.710938	-45.810436
2929.687500	-45.487072
2930.664062	-44.981823
2931.640625	-47.291309
2932.617188	-46.918293
2933.593750	-46.215042
2934.570312	-45.393959
2935.546875	-46.648121
2936.523438	-46.181854
2937.500000	-45.576435
2938.476562	-47.089447
2939.453125	-45.530346
2940.429688	-46.780441
2941.406250	-46.122883
2942.382812	-47.105564
2943.359375	-46.450790
2944.335938	-46.674786
2945.312500	-47.207344
2946.289062	-46.860664
2947.265625	-47.306133
2948.242188	-48.245106
2949.218750	-47.382988
2950.195312	-48.116489
2951.171875	-46.982971
2952.148438	-47.642677
2953.125000	-47.394161
2954.101562	-46.628349
2955.078125	-48.303982
2956.054688	-47.721668
2957.031250	-47.893200
2958.007812	-47.872509
2958.984375	-47.988316
2959.960938	-49.026222
2960.937500	-47.156723
2961.914062	-48.152195
2962.890625	-48.641808
2963.867188	-47.857368
2964.843750	-48.228386
2965.820312	-47.915665
2966.796875	-47.954346
2967.773438	-48.171612
2968.750000	-48.090569
2969.726562	-48.665176
2970.703125	-49.316780
2971.679688	-48.529816
2972.656250	-48.038002
2973.632812	-48.627220
2974.609375	-49.159981
2975.585938	-47.524391
2976.562500	-46.641823
2977.539062	-47.951305
2978.515625	-47.589741
2979.492188	-47.129787
2980.468750	-48.876259
2981.445312	-46.626560
2982.421875	-47.193832
2983.398438	-47.094498
2984.375000	-47.698502
2985.351562	-47.952702
2986.328125	-47.177639
2987.304688	-47.355244
2988.281250	-46.062256
2989.257812	-47.154743
2990.234375	-47.334694
2991.210938	-46.743900
2992.187500	-45.282444
2993.164062	-45.632317
2994.140625	-45.918217
2995.117188	-46.320320
2996.093750	-46.800797
2997.070312	-45.455109
2998.046875	-46.020733
2999.023438	-45.872395
3000.000000	-44.737823
3000.976562	-44.576496
3001.953125	-44.897419
3002.929688	-45.283047
3003.906250	-44.136703
3004.882812	-44.780380
3005.859375	-43.618595
3006.835938	-41.845451
3007.812500	-44.071579
3008.789062	-42.927773
3009.765625	-42.676697
3010.742188	-42.470726
3011.718750	-41.893021
3012.695312	-42.507030
3013.671875	-41.831314
3014.648438	-41.686104
3015.625000	-41.902866
3016.601562	-41.487598
3017.578125	-40.401951
3018.554688	-40.235424
3019.531250	-40.024857
3020.507812	-41.114567
3021.484375	-40.528534
3022.460938	-39.492119
3023.437500	-39.563465
3024.414062	-38.518955
3025.390625	-39.987488
3026.367188	-38.485538
3027.343750	-39.100655
3028.320312	-37.607224
3029.296875	-38.528896
3030.273438	-38.016499
3031.250000	-38.376431
3032.226562	-38.580250
3033.203125	-39.306404
3034.179688	-38.548126
3035.156250	-37.885338
3036.132812	-38.752155
3037.109375	-38.073807
3038.085938	-38.924461
3039.062500	-39.200077
3040.039062	-38.747032
3041.015625	-39.157673
3041.992188	-39.639233
3042.968750	-39.506126
3043.945312	-40.775761
3044.921875	-41.469704
3045.898438	-40.794945
3046.875000	-40.864388
3047.851562	-41.226624
3048.828125	-42.444798
3049.804688	-41.043453
3050.781250	-42.114365
3051.757812	-42.203327
3052.734375	-42.929298
3053.710938	-43.096924
3054.687500	-42.975475
3055.664062	-44.188843
3056.640625	-42.606674
3057.617188	-43.791389
3058.593750	-43.360172
3059.570312	-44.427177
3060.546875	-44.213108
3061.523438	-43.739861
3062.500000	-44.159885
3063.476562	-44.889446
3064.453125	-44.099613
3065.429688	-44.877419
3066.406250	-45.760334
3067.382812	-45.300747
3068.359375	-45.467838
3069.335938	-45.648384
3070.312500	-46.595154
3071.289062	-45.275051
3072.265625	-44.663410
3073.242188	-45.726967
3074.218750	-46.372974
3075.195312	-46.357353
3076.171875	-45.125244
3077.148438	-45.479809
3078.125000	-46.381523
3079.101562	-46.219612
3080.078125	-45.247372
3081.054688	-46.628464
3082.031250	-46.844948
3083.007812	-45.043243
3083.984375	-47.978298
3084.960938	-47.040867
3085.937500	-46.712208
3086.914062	-46.728386
3087.890625	-48.337826
3088.867188	-47.246193
3089.843750	-46.768543
3090.820312	-47.558723
3091.796875	-46.038406
3092.773438	-47.070152
3093.750000	-47.725639
3094.726562	-46.217171
3095.703125	-46.788570
3096.679688	-46.427807
3097.656250	-47.199654
3098.632812	-45.965916
3099.609375	-46.514923
3100.585938	-45.952583
3101.562500	-45.952312
3102.539062	-45.836830
3103.515625	-46.139729
3104.492188	-46.897079
3105.468750	-46.179356
3106.445312	-46.076984
3107.421875	-46.451935
3108.398438	-46.606781
3109.375000	-46.855427
3110.351562	-46.389233
3111.328125	-46.691769
3112.304688	-45.816479
3113.281250	-45.332371
3114.257812	-44.973915
3115.234375	-45.464191
3116.210938	-45.970535
3117.187500	-46.978874
3118.164062	-45.423382
3119.140625	-44.533909
3120.117188	-45.435051
3121.093750	-44.997673
3122.070312	-45.239594
3123.046875	-45.111687
3124.023438	-45.136856
3125.000000	-45.386276
3125.976562	-43.350582
3126.953125	-45.032864
3127.929688	-45.642139
3128.906250	-45.092876
3129.882812	-44.056347
3130.859375	-44.058105
3131.835938	-43.901169
3132.812500	-43.820248
3133.789062	-44.095245
3134.765625	-43.862797
3135.742188	-43.508511
3136.718750	-43.506748
3137.695312	-43.209625
3138.671875	-44.324169
3139.648438	-42.629681
3140.625000	-43.545197
3141.601562	-43.091022
3142.578125	-42.014874
3143.554688	-43.389606
3144.531250	-41.666779
3145.507812	-42.191658
3146.484375	-42.370461
3147.460938	-40.661587
